Date,Open,High,Low,Close,Volume,Adj Close
2001-04-10,115.45,117.75,115.17,116.65,116.65,116.65
2001-04-11,118.78,118.99,116.14,116.73,116.73,116.73
2001-04-12,116.3,118.94,115.96,118.85,118.85,118.85
2001-04-16,118.29,118.89,116.91,117.6,117.6,117.6
2001-04-17,117.31,119.66,117.02,119.26,119.26,119.26
2001-04-18,121.06,126.0,120.69,124.0,124.0,124.0
2001-04-19,124.25,125.84,123.58,125.65,125.65,125.65
2001-04-20,124.9,125.4,123.66,124.5,124.5,124.5
2001-04-23,123.65,123.89,121.91,122.24,122.24,122.24
2001-04-24,122.52,123.65,121.1,121.58,121.58,121.58
2001-04-25,121.42,123.67,120.95,123.17,123.17,123.17
2001-04-26,123.73,125.22,123.5,123.72,123.72,123.72
2001-04-27,124.92,125.84,124.2,125.78,125.78,125.78
2001-04-30,126.45,127.27,124.67,126.66,126.66,126.66
2001-05-01,125.07,127.15,124.6,127.05,127.05,127.05
2001-05-02,127.41,127.69,126.0,126.82,126.82,126.82
2001-05-03,126.13,126.15,124.22,125.21,125.21,125.21
2001-05-04,123.65,127.35,123.44,127.34,127.34,127.34
2001-05-07,126.86,127.38,126.23,126.24,126.24,126.24
2001-05-08,126.86,127.1,125.56,126.18,126.18,126.18
2001-05-09,125.25,126.55,125.06,125.65,125.65,125.65
2001-05-10,127.26,127.5,125.77,126.02,126.02,126.02
2001-05-11,126.0,126.49,124.4,125.15,125.15,125.15
2001-05-14,124.9,125.44,124.46,125.4,125.4,125.4
2001-05-15,125.55,126.5,124.85,125.98,125.98,125.98
2001-05-16,124.84,129.2,124.62,128.95,128.95,128.95
2001-05-17,129.0,130.08,128.56,129.15,129.15,129.15
2001-05-18,129.09,129.74,128.1,129.74,129.74,129.74
2001-05-21,129.84,131.84,129.15,131.65,131.65,131.65
2001-05-22,131.83,132.09,131.07,131.48,131.48,131.48
2001-05-23,131.05,131.05,129.25,129.25,129.25,129.25
2001-05-24,129.47,130.0,128.55,129.63,129.63,129.63
2001-05-25,129.65,129.7,127.9,128.1,128.1,128.1
2001-05-29,128.22,128.35,126.9,127.08,127.08,127.08
2001-05-30,126.59,127.09,125.0,125.3,125.3,125.3
2001-05-31,125.43,126.76,125.26,125.95,125.95,125.95
2001-06-01,126.2,127.1,125.12,126.73,126.73,126.73
2001-06-04,126.8,127.43,126.08,127.34,127.34,127.34
2001-06-05,127.49,129.23,127.27,128.8,128.8,128.8
2001-06-06,128.83,128.83,127.36,127.73,127.73,127.73
2001-06-07,127.05,128.35,127.0,128.19,128.19,128.19
2001-06-08,127.7,127.87,126.14,127.0,127.0,127.0
2001-06-11,126.71,126.99,125.41,126.1,126.1,126.1
2001-06-12,124.86,126.74,124.04,125.88,125.88,125.88
